"","date","Austria","Belgium","Croatia","Czechia","Denmark","Finland","France","Ireland","Netherlands","Portugal","Sweden"
"61",2020-04-02,9.29022353542109,47.1213918810662,NA,3.2958365415313,9.0766904560925,2.89964386936452,38.9939946323455,13.3557900918389,16.2421798706562,10.139523541648,14.5256415206568
"62",2020-04-03,9.35795299011432,48.5530162361042,NA,3.52119288625138,8.8011173113155,3.26209935303508,40.7414198251999,14.3549255338238,14.6451575534845,10.2952168014046,14.8873163095291
"63",2020-04-04,9.32408826276771,48.2824043153348,NA,3.42729440928468,8.57721413118418,3.38895877231978,41.7874873403074,15.048203187446,14.8708237504761,10.460640889896,15.3369660470461
"64",2020-04-05,8.03722862359638,49.0593224104469,NA,3.4836334954647,8.43942755879568,3.7876598043574,42.8977216216768,14.3141444953754,13.1349299274634,10.548218348509,17.3310648829909
"65",2020-04-06,9.30151177786997,50.2727113455095,NA,3.70898984018479,8.40498091569856,4.13199251384444,44.1243514325447,16.9037404368465,16.8497427087107,10.6941807795309,17.6634146889817
"66",2020-04-07,9.67402377868272,49.8449699223579,NA,3.87800709872486,8.02606784163018,4.18636083639502,44.5750110467565,16.8833499176223,15.6982664727789,11.4823779070486,18.220589363731
"67",2020-04-08,9.35795299011432,49.0593224104469,NA,3.97190557569156,7.68160141065893,4.33134302986325,45.0913296776084,17.0668645906399,16.5719996970287,11.784033597827,18.6897890898356
"68",2020-04-09,9.25635880807448,49.2339107464271,NA,3.91556648951154,7.35435830123624,4.42195690078089,45.6747995754786,17.0872551098641,15.8139927276464,11.4142621059051,18.7875390327741
"69",2020-04-10,8.70323492807979,49.4346873328044,NA,3.81227816484817,6.85488197632792,4.27697470731267,46.420924764571,16.8221783599498,15.4783865885306,11.4726470783138,19.6575135249265
"70",2020-04-11,8.91771153460834,48.3435102329279,NA,3.81227816484817,6.92377526252217,4.25885193312914,46.4970295338584,17.4542844558994,15.5362497159644,11.4337237633747,20.0778382795619
"71",2020-04-12,8.94028801950608,48.378427900124,NA,3.77471877406148,6.73431872548798,4.25885193312914,47.2521082252199,17.3931128982268,14.6509438662279,11.4531854208442,20.5665879942543
"72",2020-04-13,8.37587589706252,48.4831809017121,NA,3.70898984018479,6.56208551000236,4.1682380622115,47.6803840837589,17.6989706865896,13.9739452752529,11.5504937081921,21.2606125891174
"73",2020-04-14,8.56777601869333,48.2911337321338,NA,3.61509136321809,6.44152225916242,4.20448361057855,47.947496901454,17.6989706865896,13.8350737694118,11.9397268575836,21.4952124521697
"74",2020-04-15,8.68065844318204,46.5365209555324,8.36554025443999,3.47424364776803,6.11427914973973,4.09574696547738,47.1894337093362,17.9640474365039,13.6267665106503,11.6769944817443,21.7786872866913
"75",2020-04-16,8.22912874522719,45.2271084356807,9.12604391393454,3.39912486619467,5.87315264805985,3.89639644945857,46.5164287887748,17.4542844558994,13.7540653910046,12.6695390126926,21.7786872866913
"76",2020-04-17,7.69858135013024,44.4152726733725,9.12604391393454,3.33339593231798,5.8042593618656,3.76953703017388,46.3507889967963,17.3727223790027,13.2275109313574,12.4943840954664,22.1403620755636
"77",2020-04-18,7.30349286441974,42.6781187303692,8.85618777669454,3.17376852147458,5.23588975076304,3.60643206252212,45.5360202903075,16.5367110908112,13.1117846764899,12.192728404688,21.6907123380467
"78",2020-04-19,6.91969262115812,43.1233189871188,8.12021649331272,3.23949745535127,5.21866642921447,3.47957264323742,45.4927450293401,16.6386636869321,12.4347860855149,12.0954201173402,22.2381120185021
"79",2020-04-20,6.89711613626038,43.6121663278635,7.94848986052363,3.26766699844128,5.5286862170886,3.7876598043574,45.4569310202637,16.7202257638289,12.5273670894089,11.7548411116226,22.6682117674314
"80",2020-04-21,6.32141577136794,41.5956710472917,7.77676322773454,3.42729440928468,5.42534628779723,3.66080038507271,44.7436353394914,15.7822618795165,12.4810765874619,11.4045312771703,21.8275622581605
"81",2020-04-22,5.91503904320857,39.5180698491269,7.70316609939636,3.21132791226126,5.32200635850585,3.60643206252212,44.2109019544794,15.8638239564132,11.9718810660448,11.1515297300658,21.8959872182175
"82",2020-04-23,5.73442716402663,37.9991513260988,7.87489273218545,3.14559897838457,5.21866642921447,3.73329148180682,43.4438852600925,15.1297652643427,10.7393964517057,10.6552574645917,21.925312201099
"83",2020-04-24,5.5876800121913,36.6199034718549,7.97302223663636,3.08925989220455,5.21866642921447,3.60643206252212,42.6097172986872,15.1909368220152,10.2128419920585,10.3925250887525,21.8568872410421
"84",2020-04-25,5.19259152648081,34.5423022736901,7.75223085162181,2.94841217675449,4.75363674740328,3.44332709487037,41.9605883841768,15.0074221489976,10.1029020499344,10.1200618841784,21.9350871953928
"85",2020-04-26,5.06842085954322,34.6383258584792,7.70316609939636,2.90146293827114,4.7019667827576,3.42520432068684,41.9531271322859,15.4560135719296,9.85987691471258,9.77948287846088,22.1110370926821
"86",2020-04-27,4.95553843505451,34.7081611928713,7.43330996215636,2.90146293827114,5.04643321372885,3.38895877231978,41.7143670717763,15.721090321844,9.40854452072926,9.68217459111301,22.5997868073744
"87",2020-04-28,4.79750304077031,32.5869129107114,7.04079194435272,2.86390354748446,4.66752013966047,3.62455483670565,41.1965561905462,15.3540609758087,9.07872469435683,9.10805569576058,22.2674370013837
"88",2020-04-29,4.35726158526433,31.5044652276339,6.59920917432363,2.68549644124772,4.37472367333491,3.76953703017388,39.8968061111473,15.496794610378,9.11344257081709,9.53621216009121,21.7102623266344
"89",2020-04-30,4.19922619098013,29.5578052814543,6.40295016542181,2.56342842119101,4.06470388546078,3.38895877231978,39.0850219054148,15.0074221489976,8.51166604550599,9.41944221527376,21.7884622809851
"90",2020-05-01,3.92830837220722,27.139756828128,6.01043214761818,2.29112283798757,3.94414063462084,3.35271322395273,38.5134900105701,15.0889842258943,8.49430710727587,8.67989923142995,20.9575877660081
"91",2020-05-02,3.54450812894559,26.8866037409567,5.86323789094181,2.18783451332419,3.6857908113924,3.29834490140214,38.4269394886353,14.375316053048,8.64475123860364,8.31985856824284,21.2312876062359
"92",2020-05-03,3.47677867425237,26.5723447361922,5.66697888204,2.17844466562752,3.87524734842659,3.35271322395273,38.4090324840971,13.9471151493402,7.98511158585878,8.32958939697762,21.5538624179328
"93",2020-05-04,3.48806691670124,26.8866037409567,5.59338175370181,2.2160040564142,3.92691731307228,3.57018651415506,38.0106016331218,13.70242891865,7.71315488692012,7.91116376138179,22.0426121326252
"94",2020-05-05,3.54450812894559,25.0359673795661,5.32352561646181,2.09393603635749,3.59967420364959,3.53394096578801,36.8600765915414,13.8655530724434,7.71315488692012,7.95981790505572,22.1305870812698
"95",2020-05-06,3.62352582608769,23.5606959405331,5.05366947922181,1.96247816860411,3.2724310942269,3.40708154650331,35.6826910431536,13.3965711302873,7.82309482904426,8.15443447975146,21.7004873323405
"96",2020-05-07,3.02524897629751,22.3036599214754,4.78381334198181,1.79346091006404,3.06575123564415,3.15336270793392,34.5291815008168,12.5197788036475,7.44119818798145,8.50474431420379,21.348587537762
"97",2020-05-08,2.9123665518088,20.7847413984473,4.51395720474181,1.73712182388402,3.15186784338696,3.06274883701627,33.8099168185317,11.9284537461462,6.87992585187398,8.19335779469061,20.7229879029558
"98",2020-05-09,2.5962957632404,19.3967641274044,4.44036007640363,1.62444365152397,2.91074134170708,2.91776664354805,33.6457692769314,10.9904898618338,6.55010602550155,7.93062541885136,20.1755882225004
"99",2020-05-10,2.47212509630282,19.3967641274044,4.14597156305091,1.56810456534395,2.9968579494499,2.93588941773158,33.5786180099131,10.9904898618338,6.09877363151823,7.75547050162519,20.1853632167942
"100",2020-05-11,2.38181915671185,19.4665994617965,3.92518017803636,1.56810456534395,2.97963462790133,2.91776664354805,33.1563111528868,11.3167381694207,6.46909764709429,7.83331713150349,20.2537881768512
"101",2020-05-12,2.31408970201862,18.2008340259398,3.90064780192363,1.47420608837725,2.60072155383296,2.75466167589629,32.1281506423175,10.4399458427809,6.42280714514728,6.89915757296394,19.4815636276372
"102",2020-05-13,2.12218958038781,17.1620334268574,3.67985641690909,1.38030761141054,2.37681837370164,2.84527554681394,31.3506881952833,9.90979234295222,5.96568843842058,6.73373348447257,19.2567387588788
"103",2020-05-14,2.03188364079684,16.2541740797602,3.58172691245818,1.20190050517381,2.5318282676387,2.59155670824454,30.443399965347,9.35924832389932,5.95411581293383,6.61696353965512,18.6800140955418
"104",2020-05-15,1.86256000406377,15.2764793982708,3.48359740800727,1.1080020282071,2.35959505215308,2.13848735365633,29.5480497384361,8.54362755493206,5.67637280125179,6.54884773851161,18.1130644264986
"105",2020-05-16,1.78354230692167,14.1853022983943,3.36093552744363,1.05166294202708,2.41126501679877,2.17473290202339,28.9078743261949,7.87074042053407,5.61850967381803,6.39315447875502,17.9273395349155
"106",2020-05-17,1.68194812488183,14.0892787136052,3.18920889465454,1.03288324663374,2.29070176595883,2.13848735365633,28.8034167997219,8.0542550935517,5.31762141116248,6.31530784887673,17.9175645406217
"107",2020-05-18,1.70452460977957,14.2289493823894,2.99294988575272,1.07983248511709,2.48015830299302,2.1203645794728,28.28709816887,7.87074042053407,5.25975828372872,6.1109604454462,18.0348644721479
"108",2020-05-19,1.6142186701886,13.3298194520912,2.94388513352727,1.02349339893707,2.42848833834733,2.02975070855516,27.470837212003,7.5037110744988,5.39862978956974,6.12069127418099,17.5265647688678
"109",2020-05-20,1.54648921549537,12.6401955249692,2.87028800518909,0.948374617363706,2.18736183666745,2.13848735365633,26.6844212626996,7.48332055527462,5.33498034939261,5.92607469948525,17.2528649286401
"110",2020-05-21,1.76096582202393,12.1164305170285,2.87028800518909,0.948374617363706,2.10124522892464,1.99350516018811,26.154672378444,6.42301355561718,5.27133090921547,5.91634387075046,16.8520901625924
"111",2020-05-22,1.44489503345553,11.8720068466562,2.50230236349818,0.920205074273695,2.04957526427895,2.04787348273869,25.8562223028071,6.44340407484136,4.99358789753343,5.60495735123728,17.0280400598816
"112",2020-05-23,1.30943612406907,11.3133241715194,2.06071959346909,0.873255835790343,2.03235194273039,1.88476851508694,25.5503109752792,6.178327324927,4.69269963487788,5.35195580413282,16.8618651568862
"113",2020-05-24,1.2191301844781,11.4006183395095,1.98712246513091,0.882645683487014,1.9806819780847,1.92101406345399,25.5607567279265,6.19871784415118,4.22400830266443,5.2157242018458,16.8911901397678
"114",2020-05-25,1.2191301844781,11.3831595059115,1.91352533679273,0.854476140397003,1.99790529963326,1.88476851508694,24.983255831569,6.21910836337536,4.3744524339922,5.16707005817187,17.2919649058155
"115",2020-05-26,1.07238303264278,10.0388293188637,1.03035979673454,0.863865988093673,1.92901201343901,1.72166354743518,24.1878863799965,5.8520790173401,4.0388462948764,4.9919151409457,17.4385898202232
"116",2020-05-27,0.948212365705191,9.1658876389625,0.932230292283636,0.807526901913651,1.8428954056962,1.57668135396696,23.319396659893,5.36270655595974,4.1835041134608,4.96272265474134,16.8227651797108
"117",2020-05-28,0.869194668563091,8.19692237427217,0.834100787832727,0.694848729553607,1.89456537034189,1.50419025723284,22.6150544813898,4.71020994078593,4.02148735664627,4.98218431221092,16.3535654536062
"118",2020-05-29,0.880482911011963,7.78663978471861,0.686906531156363,0.666679186463596,1.82567208414764,1.34108528958109,21.8510222877592,4.01693228716376,3.57594127540633,5.14760840070229,16.1287405848477
"119",2020-05-30,0.846618183665349,7.18431002558679,0.662374155043636,0.676069034160266,1.72233215485626,1.28671696703051,21.3824556690092,3.5275598257834,3.40813820584842,5.00164596968049,15.8257157617384
"120",2020-05-31,0.790176971420992,7.14066294159173,0.564244650592727,0.657289338766925,1.68788551175914,1.23234864447992,21.2959051470745,3.7518555372494,3.14775413239651,4.61241282028901,15.98211567044
"121",2020-06-01,0.76760048652325,7.16685119198877,0.539712274479999,0.685458881856936,1.77400211950195,1.23234864447992,21.2451686342162,3.58873138345595,3.13618150690975,4.58322033408465,16.4610903908385
"122",2020-06-02,0.699871031830022,7.16685119198877,0.417050393916363,0.704238577250277,1.7051088333077,1.12361199937875,20.8586757862663,3.95576072949122,2.98573737558198,4.20371801342796,16.1287405848477
"123",2020-06-03,0.745024001625507,6.45103901446979,0.417050393916363,0.610340100283573,1.72233215485626,0.924261483359941,20.0931513422576,3.38482619121413,2.87001112071446,4.16479469848881,15.5520159215107
"124",2020-06-04,0.733735759176636,6.12805059290635,0.367985641690909,0.563390861800222,1.67066219021057,0.906138709176412,19.4798364368236,3.14013996052395,2.78321642956382,4.33021878698019,15.4738159671599
"125",2020-06-05,0.620853334687922,5.6479326689607,0.294388513352727,0.563390861800222,1.46398233162782,0.924261483359941,18.876967284037,2.83428217216123,2.71378067664331,4.0966788973453,15.0437162182307
"126",2020-06-06,0.620853334687922,5.00195582583382,0.245323761127272,0.554001014103551,1.39508904543357,0.706788193157602,18.5531489519709,2.48764334535015,2.63855861097942,4.0285630962018,14.7700163780029
"127",2020-06-07,0.586988607341309,5.02814407623085,0.245323761127272,0.572780709496892,1.2917491161422,0.72491096734113,18.5262884451636,2.54881490302269,2.56333654531554,3.8728698364452,14.8579913266476
"128",2020-06-08,0.733735759176636,5.01941465943184,0.245323761127272,0.563390861800222,1.36064240233645,0.688665418974073,18.3084198899486,2.48764334535015,2.31452509735037,3.56148331693202,15.3271910527522
"129",2020-06-09,0.733735759176636,4.60040265307927,0.147194256676364,0.591560404890233,1.25730247304507,0.507437677138791,17.7801632560712,2.24295711465997,2.00206420920807,3.83394652150606,14.3594666176614
"130",2020-06-10,0.711159274278893,4.22503773072176,0.171726632789091,0.619729947980244,0.292796466325565,0.507437677138791,17.3578563990449,2.07983296086652,1.92684214354418,4.05775558240616,14.0368918059644
"131",2020-06-11,0.756312244074378,4.1813906467267,0.171726632789091,0.610340100283573,0.223903180131314,0.453069354588206,17.0414993188698,1.81475621095216,1.71853488478265,4.03829392493658,13.5481420912721
"132",2020-06-12,0.677294546932279,3.71000213958006,0.147194256676364,0.647899491070255,0.206679858582751,0.41682380622115,16.5326419399088,1.61085101871034,1.61438125540188,4.28156464330625,13.3819671882767
"133",2020-06-13,0.699871031830022,3.4481196356097,0.147194256676364,0.629119795676914,0.155009893937064,0.471192128771734,16.2118081085991,1.5496794610378,1.67224438283564,4.16479469848881,12.9323174507597
"134",2020-06-14,0.643429819585665,3.49176671960476,0.171726632789091,0.638509643373584,0.843942755879568,0.471192128771734,16.1700250980099,1.6516320571587,1.60280862991513,4.07721723987573,12.9811924222289
"135",2020-06-15,0.722447516727764,3.43066080201168,0.171726632789091,0.723018272643618,0.792272791233881,0.398701032037621,15.9775247992241,1.59046049948616,1.62595388088864,4.19398718469317,12.7368175648827
"136",2020-06-16,0.745024001625507,3.23861363243341,0.098129504450909,0.732408120340288,0.740602826588193,0.398701032037621,15.653706467158,1.40694582646853,1.62016756814526,4.11614055481488,12.5217676904181
"137",2020-06-17,0.677294546932279,3.00291937886009,0.122661880563636,0.78874720652031,0.671709540393942,0.471192128771734,15.2537833658045,1.22343115345089,1.67224438283564,4.23291049963232,12.1209929243704
"138",2020-06-18,0.722447516727764,2.96800171166405,0.220791385014545,0.77935735882364,0.65448621884538,NA,15.0418838121022,0.978744922760713,1.51022762602112,4.04802475367137,11.700668169735
"139",2020-06-19,0.76760048652325,2.68866037409567,0.196259008901818,0.769967511126969,0.637262897296817,NA,14.8105850034836,0.897182845863987,1.35978349469334,4.10640972608009,11.505168283858
"140",2020-06-20,0.745024001625507,2.54898970531147,0.196259008901818,0.751187815733629,0.671709540393942,NA,14.612115703185,0.836011288191443,1.2729888035427,4.10640972608009,11.4660683066826
"141",2020-06-21,0.68858278938115,2.57517795570851,0.220791385014545,0.694848729553607,0.65448621884538,NA,14.5912241978904,0.836011288191443,1.27877511628608,3.96044729505829,11.5247182724457
"142",2020-06-22,0.666006304483408,2.55771912211049,0.220791385014545,0.704238577250277,0.637262897296817,0.380578257854093,14.3972316487264,0.876792326639806,1.12254467221493,4.12587138354966,11.4171933352134
"143",2020-06-23,0.643429819585665,2.45296612052234,0.392518017803636,0.723018272643618,0.551146289554004,NA,14.0957970723331,0.815620768967261,1.22091198885232,4.29129547204104,11.2705684208057
"144",2020-06-24,0.666006304483408,2.33948370213519,0.441582770029091,0.732408120340288,0.568369611102566,0.398701032037621,13.8092849997216,0.754449211294716,1.13990361044506,4.1745255272236,10.8404686718764
"145",2020-06-25,0.677294546932279,2.23473070054705,1.03035979673454,0.629119795676914,0.620039575748254,NA,13.5735094399684,0.611715576725446,1.02996366832092,4.24264132836711,9.96071918543018
"146",2020-06-26,0.677294546932279,2.15616594935594,1.25115118174909,0.600950252586903,0.533922968005441,0.434946580404678,13.1929855935313,0.53015349982872,1.09939942124143,4.44698873179763,9.74566931096554
"147",2020-06-27,0.68858278938115,2.06887178136582,1.32474831008727,0.572780709496892,0.499476324908316,NA,13.00496204588,0.448591422931994,1.04153629380767,4.30102630077583,9.60881939085168
"148",2020-06-28,0.699871031830022,2.06887178136582,1.47194256676363,0.619729947980244,0.516699646456879,NA,13.0228690504183,0.40781038448363,1.02996366832092,4.45671956053242,9.67724435090861
"149",2020-06-29,0.745024001625507,2.1299776989589,1.59460444732727,0.647899491070255,0.602816254199692,0.41682380622115,12.8975200186507,0.448591422931994,0.908451100710021,4.75837525131082,8.98321975604547
"150",2020-06-30,0.654718062034536,1.93793052938064,1.83992820845454,0.666679186463596,0.551146289554004,NA,12.6706979611667,0.428200903707812,0.925810038940149,4.77783690878039,8.75839488728698
"151",2020-07-01,0.733735759176636,1.77207161019942,1.96259008901818,0.704238577250277,0.499476324908316,0.434946580404678,12.3722478855297,0.428200903707812,0.86794691150639,4.89460685359783,8.45537006417772
"152",2020-07-02,0.699871031830022,1.63240094141523,2.06071959346909,0.676069034160266,0.499476324908316,NA,12.091704814431,0.367029346035267,0.723289092921991,4.96272265474134,7.68314551496381
"153",2020-07-03,0.733735759176636,1.466542022234,2.15884909792,0.666679186463596,0.465029681811191,0.362455483670565,11.857421505056,0.40781038448363,0.595990212567721,4.81676022371954,7.48764562908686
"154",2020-07-04,0.677294546932279,1.48400085583202,2.08525196958182,0.657289338766925,0.447806360262628,NA,11.7335647236666,0.448591422931994,0.433973455753195,4.75837525131082,7.36057070326685
"155",2020-07-05,0.699871031830022,1.48400085583202,2.28151097848363,0.685458881856936,0.413359717165503,NA,11.7335647236666,0.40781038448363,0.503409208673706,4.90433768233262,7.31169573179762
"156",2020-07-06,0.756312244074378,1.47527143903301,2.20791385014545,0.647899491070255,0.39613639561694,0.344332709487037,11.6485064521101,0.387419865259449,0.46869133221345,4.9919151409457,6.61767113693447
"157",2020-07-07,0.914347638358577,1.55383619022412,2.18338147403273,0.723018272643618,0.292796466325565,NA,11.2664903552948,0.40781038448363,0.457118706726699,4.97245348347613,6.41239625676369
"158",2020-07-08,0.745024001625507,1.44035377183696,2.23244622625818,0.798137054216981,0.310019787874127,0.344332709487037,10.8247842433521,0.244686230690178,0.428187143009819,4.98218431221092,6.13869641653597
"159",2020-07-09,0.745024001625507,1.3967066878419,2.45323761127272,0.685458881856936,0.310019787874127,NA,10.64571419797,0.26507674991436,0.405041892036315,4.73891359384124,5.50332178743591
"160",2020-07-10,0.801465213869863,1.2483066022587,2.55136711572363,0.647899491070255,0.292796466325565,0.108736645101169,10.4755976548569,0.224295711465997,0.399255579292939,4.58322033408465,5.11232201568202
"161",2020-07-11,0.76760048652325,1.15228301746957,3.04201463797818,0.600950252586903,0.258349823228439,NA,10.4382913954023,0.26507674991436,0.445546081239947,4.46645038926721,4.97547209556816
"162",2020-07-12,0.824041698767606,1.13482418387155,3.23827364688,0.610340100283573,0.310019787874127,NA,10.4323223938895,0.244686230690178,0.480263957700202,4.49564287547157,4.95592210698047
"163",2020-07-13,0.835329941216477,1.20465951826364,3.23827364688,0.666679186463596,0.310019787874127,0.144982193468226,10.3577098749803,0.224295711465997,0.543913397877338,4.5442970191455,4.63334729528352
"164",2020-07-14,0.835329941216477,1.28322426945475,3.16467651854182,0.666679186463596,0.292796466325565,NA,10.306973362122,0.26507674991436,0.543913397877338,4.59295116281944,4.53559735234505
"165",2020-07-15,0.970788850602933,1.30941251985178,3.23827364688,0.751187815733629,0.32724310942269,0.126859419284698,10.2562368492637,0.244686230690178,0.491836583186954,4.65133613522816,4.26189751211733
"166",2020-07-16,0.936924123256319,1.28322426945475,3.33640315133091,0.713628424946947,0.292796466325565,NA,10.0786590542598,0.244686230690178,0.462905019470074,4.63187447775859,3.57764791154803
